"Path","LineNumber","MatchedLine","Context"
"C:\deploy\adminpanel\vendor\google\apiclient-services\src\NetworkSecurity\Resource\ProjectsLocationsAddressGroups.php","125","* be a valid UUID with the exception that zero UUID is not supported","* ID was received, and if so, will ignore the second request. This prevents ||    * clients from accidentally creating duplicate commitments. The request ID must ||    * be a valid UUID with the exception that zero UUID is not supported ||    * (00000000-0000-0000-0000-000000000000). ||    * @return Operation ||    * @throws \Google\Service\Exception ||    */ ||   public function delete($name, $optParams = []) ||   { ||     $params = ['name' => $name]; ||     $params = array_merge($params, $optParams);"
"C:\deploy\adminpanel\vendor\google\apiclient-services\src\NetworkSecurity\Resource\ProjectsLocationsAddressGroups.php","245","* be a valid UUID with the exception that zero UUID is not supported","* ID was received, and if so, will ignore the second request. This prevents ||    * clients from accidentally creating duplicate commitments. The request ID must ||    * be a valid UUID with the exception that zero UUID is not supported ||    * (00000000-0000-0000-0000-000000000000). ||    * @opt_param string updateMask Optional. Field mask is used to specify the ||    * fields to be overwritten in the AddressGroup resource by the update. The ||    * fields specified in the update_mask are relative to the resource, not the ||    * full request. A field will be overwritten if it is in the mask. If the user ||    * does not provide a mask then all fields will be overwritten. ||    * @return Operation ||    * @throws \Google\Service\Exception"
"C:\deploy\adminpanel\vendor\google\apiclient-services\src\NetworkSecurity\Resource\ProjectsLocationsAuthzPolicies.php","58","* UUID with the exception that zero UUID is not supported","* received, and if so, ignores the second request. This prevents clients from ||    * accidentally creating duplicate commitments. The request ID must be a valid ||    * UUID with the exception that zero UUID is not supported ||    * (00000000-0000-0000-0000-000000000000). ||    * @return Operation ||    * @throws \Google\Service\Exception ||    */ ||   public function create($parent, AuthzPolicy $postBody, $optParams = []) ||   { ||     $params = ['parent' => $parent, 'postBody' => $postBody]; ||     $params = array_merge($params, $optParams);"
"C:\deploy\adminpanel\vendor\google\apiclient-services\src\NetworkSecurity\Resource\ProjectsLocationsAuthzPolicies.php","86","* UUID with the exception that zero UUID is not supported","* received, and if so, ignores the second request. This prevents clients from ||    * accidentally creating duplicate commitments. The request ID must be a valid ||    * UUID with the exception that zero UUID is not supported ||    * (00000000-0000-0000-0000-000000000000). ||    * @return Operation ||    * @throws \Google\Service\Exception ||    */ ||   public function delete($name, $optParams = []) ||   { ||     $params = ['name' => $name]; ||     $params = array_merge($params, $optParams);"
"C:\deploy\adminpanel\vendor\google\apiclient-services\src\NetworkSecurity\Resource\ProjectsLocationsAuthzPolicies.php","187","* UUID with the exception that zero UUID is not supported","* received, and if so, ignores the second request. This prevents clients from ||    * accidentally creating duplicate commitments. The request ID must be a valid ||    * UUID with the exception that zero UUID is not supported ||    * (00000000-0000-0000-0000-000000000000). ||    * @opt_param string updateMask Required. Used to specify the fields to be ||    * overwritten in the `AuthzPolicy` resource by the update. The fields specified ||    * in the `update_mask` are relative to the resource, not the full request. A ||    * field is overwritten if it is in the mask. If the user does not specify a ||    * mask, then all fields are overwritten. ||    * @return Operation ||    * @throws \Google\Service\Exception"
"C:\deploy\adminpanel\vendor\google\apiclient-services\src\NetworkSecurity\Resource\ProjectsLocationsFirewallEndpointAssociations.php","54","* be a valid UUID with the exception that zero UUID is not supported","* ID was received, and if so, will ignore the second request. This prevents ||    * clients from accidentally creating duplicate commitments. The request ID must ||    * be a valid UUID with the exception that zero UUID is not supported ||    * (00000000-0000-0000-0000-000000000000). ||    * @return Operation ||    * @throws \Google\Service\Exception ||    */ ||   public function create($parent, FirewallEndpointAssociation $postBody, $optParams = []) ||   { ||     $params = ['parent' => $parent, 'postBody' => $postBody]; ||     $params = array_merge($params, $optParams);"
"C:\deploy\adminpanel\vendor\google\apiclient-services\src\NetworkSecurity\Resource\ProjectsLocationsFirewallEndpointAssociations.php","81","* be a valid UUID with the exception that zero UUID is not supported","* ID was received, and if so, will ignore the second request. This prevents ||    * clients from accidentally creating duplicate commitments. The request ID must ||    * be a valid UUID with the exception that zero UUID is not supported ||    * (00000000-0000-0000-0000-000000000000). ||    * @return Operation ||    * @throws \Google\Service\Exception ||    */ ||   public function delete($name, $optParams = []) ||   { ||     $params = ['name' => $name]; ||     $params = array_merge($params, $optParams);"
"C:\deploy\adminpanel\vendor\google\apiclient-services\src\NetworkSecurity\Resource\ProjectsLocationsFirewallEndpointAssociations.php","147","* be a valid UUID with the exception that zero UUID is not supported","* ID was received, and if so, will ignore the second request. This prevents ||    * clients from accidentally creating duplicate commitments. The request ID must ||    * be a valid UUID with the exception that zero UUID is not supported ||    * (00000000-0000-0000-0000-000000000000). ||    * @opt_param string updateMask Required. Field mask is used to specify the ||    * fields to be overwritten in the Association resource by the update. The ||    * fields specified in the update_mask are relative to the resource, not the ||    * full request. A field will be overwritten if it is in the mask. If the user ||    * does not provide a mask then all fields will be overwritten. ||    * @return Operation ||    * @throws \Google\Service\Exception"
"C:\deploy\adminpanel\vendor\google\apiclient-services\src\NetworkSecurity\Resource\ProjectsLocationsMirroringDeploymentGroups.php","54","* be a valid UUID with the exception that zero UUID is not supported","* ID was received, and if so, will ignore the second request. This prevents ||    * clients from accidentally creating duplicate commitments. The request ID must ||    * be a valid UUID with the exception that zero UUID is not supported ||    * (00000000-0000-0000-0000-000000000000). ||    * @return Operation ||    * @throws \Google\Service\Exception ||    */ ||   public function create($parent, MirroringDeploymentGroup $postBody, $optParams = []) ||   { ||     $params = ['parent' => $parent, 'postBody' => $postBody]; ||     $params = array_merge($params, $optParams);"
"C:\deploy\adminpanel\vendor\google\apiclient-services\src\NetworkSecurity\Resource\ProjectsLocationsMirroringDeploymentGroups.php","80","* be a valid UUID with the exception that zero UUID is not supported","* ID was received, and if so, will ignore the second request. This prevents ||    * clients from accidentally creating duplicate commitments. The request ID must ||    * be a valid UUID with the exception that zero UUID is not supported ||    * (00000000-0000-0000-0000-000000000000). ||    * @return Operation ||    * @throws \Google\Service\Exception ||    */ ||   public function delete($name, $optParams = []) ||   { ||     $params = ['name' => $name]; ||     $params = array_merge($params, $optParams);"
"C:\deploy\adminpanel\vendor\google\apiclient-services\src\NetworkSecurity\Resource\ProjectsLocationsMirroringDeploymentGroups.php","149","* be a valid UUID with the exception that zero UUID is not supported","* ID was received, and if so, will ignore the second request. This prevents ||    * clients from accidentally creating duplicate commitments. The request ID must ||    * be a valid UUID with the exception that zero UUID is not supported ||    * (00000000-0000-0000-0000-000000000000). ||    * @opt_param string updateMask Required. Field mask is used to specify the ||    * fields to be overwritten in the MirroringDeploymentGroup resource by the ||    * update. The fields specified in the update_mask are relative to the resource, ||    * not the full request. A field will be overwritten if it is in the mask. If ||    * the user does not provide a mask then all fields will be overwritten. ||    * @return Operation ||    * @throws \Google\Service\Exception"
